Company,Date,Filing,Word_count,cybersecurity,cyber security,cyber-security,information security,data security,data leak,data breach,Path,8-K,10-K
MS,2004-01-27,8-K,0,0,0,0,0,0,0,0,sec-edgar-filings/MS/8-K/0001136999-04-000037/full-submission.txt,0,
T,2004-01-28,8-K,0,0,0,0,0,0,0,0,sec-edgar-filings/T/8-K/0000905148-04-000421/full-submission.txt,0,
T,2004-01-28,8-K,0,0,0,0,0,0,0,0,sec-edgar-filings/T/8-K/0000891020-04-000086/full-submission.txt,0,
JPM,2004-01-28,8-K,0,0,0,0,0,0,0,0,sec-edgar-filings/JPM/8-K/0000950123-04-000909/full-submission.txt,0,
MS,2004-01-28,8-K,0,0,0,0,0,0,0,0,sec-edgar-filings/MS/8-K/0001136999-04-000058/full-submission.txt,0,
DOW,2004-01-29,8-K,0,0,0,0,0,0,0,0,sec-edgar-filings/DOW/8-K/0001047469-04-002258/full-submission.txt,0,
BAC,2004-01-29,8-K,0,0,0,0,0,0,0,0,sec-edgar-filings/BAC/8-K/0000895527-04-000008/full-submission.txt,0,
VZ,2004-01-29,8-K,0,0,0,0,0,0,0,0,sec-edgar-filings/VZ/8-K/0000950134-04-000836/full-submission.txt,0,
GS,2004-01-29,8-K,0,0,0,0,0,0,0,0,sec-edgar-filings/GS/8-K/0001162318-04-000044/full-submission.txt,0,
VZ,2004-01-29,8-K,0,0,0,0,0,0,0,0,sec-edgar-filings/VZ/8-K/0000950134-04-000849/full-submission.txt,0,
GS,2004-01-29,8-K,0,0,0,0,0,0,0,0,sec-edgar-filings/GS/8-K/0000905148-05-003154/filing-details.txt,0,
ADM,2004-01-30,8-K,0,0,0,0,0,0,0,0,sec-edgar-filings/ADM/8-K/0000007084-04-000039/full-submission.txt,0,
T,2004-01-30,8-K,0,0,0,0,0,0,0,0,sec-edgar-filings/T/8-K/0001047469-04-002662/full-submission.txt,0,
T,2004-01-30,8-K,0,0,0,0,0,0,0,0,sec-edgar-filings/T/8-K/0000950133-04-000210/full-submission.txt,0,
AXP,2004-02-02,8-K,0,0,0,0,0,0,0,0,sec-edgar-filings/AXP/8-K/0000004962-04-000044/full-submission.txt,0,
GS,2004-02-03,8-K,0,0,0,0,0,0,0,0,sec-edgar-filings/GS/8-K/0000914121-04-000877/filing-details.txt,0,
GS,2004-02-03,8-K,0,0,0,0,0,0,0,0,sec-edgar-filings/GS/8-K/0001162318-04-000054/full-submission.txt,0,
JPM,2004-02-03,8-K,0,0,0,0,0,0,0,0,sec-edgar-filings/JPM/8-K/0000950123-04-001141/full-submission.txt,0,
BK,2004-02-03,8-K,0,0,0,0,0,0,0,0,sec-edgar-filings/BK/8-K/0001071787-04-000210/full-submission.txt,0,
BK,2004-02-03,8-K,0,0,0,0,0,0,0,0,sec-edgar-filings/BK/8-K/0001128250-02-000007/filing-details.txt,0,
T,2004-02-04,8-K,0,0,0,0,0,0,0,0,sec-edgar-filings/T/8-K/0000892569-04-000139/full-submission.txt,0,
MS,2004-02-04,8-K,0,0,0,0,0,0,0,0,sec-edgar-filings/MS/8-K/0001193125-04-014374/full-submission.txt,0,
AXP,2004-02-04,8-K,0,0,0,0,0,0,0,0,sec-edgar-filings/AXP/8-K/0000004962-04-000061/full-submission.txt,0,
T,2004-02-04,8-K,0,0,0,0,0,0,0,0,sec-edgar-filings/T/8-K/0001056404-03-002122/filing-details.txt,0,
GS,2004-02-04,8-K,0,0,0,0,0,0,0,0,sec-edgar-filings/GS/8-K/0001056404-04-001842/filing-details.txt,0,
GS,2004-02-04,8-K,0,0,0,0,0,0,0,0,sec-edgar-filings/GS/8-K/0001162318-04-000058/full-submission.txt,0,
GS,2004-02-04,8-K,0,0,0,0,0,0,0,0,sec-edgar-filings/GS/8-K/0001162318-04-000060/full-submission.txt,0,
NOC,2004-02-04,8-K,0,0,0,0,0,0,0,0,sec-edgar-filings/NOC/8-K/0001193125-04-014132/full-submission.txt,0,
BK,2004-02-06,8-K,0,0,0,0,0,0,0,0,sec-edgar-filings/BK/8-K/0001056404-01-500395/filing-details.txt,0,
BK,2004-02-06,8-K,0,0,0,0,0,0,0,0,sec-edgar-filings/BK/8-K/0001056404-04-000600/full-submission.txt,0,
BK,2004-02-09,10-K,0,0,0,0,0,0,0,0,sec-edgar-filings/BK/10-K/0000882377-04-000262/full-submission.txt,,0
BK,2004-02-09,10-K,0,0,0,0,0,0,0,0,sec-edgar-filings/BK/10-K/0000905148-04-001666/filing-details.txt,,0
BK,2004-02-09,8-K,0,0,0,0,0,0,0,0,sec-edgar-filings/BK/8-K/0001056404-04-000641/full-submission.txt,0,
BK,2004-02-09,8-K,0,0,0,0,0,0,0,0,sec-edgar-filings/BK/8-K/0001056404-02-001067/filing-details.txt,0,
BK,2004-02-09,10-K,0,0,0,0,0,0,0,0,sec-edgar-filings/BK/10-K/0000882377-04-000266/full-submission.txt,,0
BK,2004-02-09,10-K,0,0,0,0,0,0,0,0,sec-edgar-filings/BK/10-K/0000905148-06-002560/filing-details.txt,,0
GS,2004-02-10,8-K,0,0,0,0,0,0,0,0,sec-edgar-filings/GS/8-K/0001051170-04-000319/filing-details.txt,0,
BK,2004-02-10,8-K,0,0,0,0,0,0,0,0,sec-edgar-filings/BK/8-K/0001193125-04-018398/full-submission.txt,0,
LIN,2004-02-10,8-K,0,0,0,0,0,0,0,0,sec-edgar-filings/LIN/8-K/0000950135-04-000594/full-submission.txt,0,
GS,2004-02-10,8-K,0,0,0,0,0,0,0,0,sec-edgar-filings/GS/8-K/0001162318-04-000069/full-submission.txt,0,
MS,2004-02-10,8-K,0,0,0,0,0,0,0,0,sec-edgar-filings/MS/8-K/0001136999-04-000101/full-submission.txt,0,
MAR,2004-02-10,8-K,0,0,0,0,0,0,0,0,sec-edgar-filings/MAR/8-K/0001193125-04-017690/full-submission.txt,0,
GS,2004-02-11,8-K,0,0,0,0,0,0,0,0,sec-edgar-filings/GS/8-K/0000930413-04-000361/full-submission.txt,0,
GS,2004-02-11,8-K,0,0,0,0,0,0,0,0,sec-edgar-filings/GS/8-K/0001051170-04-000505/filing-details.txt,0,
DOW,2004-02-11,8-K,0,0,0,0,0,0,0,0,sec-edgar-filings/DOW/8-K/0001068238-04-000065/full-submission.txt,0,
GS,2004-02-11,8-K,0,0,0,0,0,0,0,0,sec-edgar-filings/GS/8-K/0000914121-04-000174/full-submission.txt,0,
LIN,2004-02-11,8-K,0,0,0,0,0,0,0,0,sec-edgar-filings/LIN/8-K/0000950135-04-000632/full-submission.txt,0,
GS,2004-02-11,8-K,0,0,0,0,0,0,0,0,sec-edgar-filings/GS/8-K/0001162318-04-000074/full-submission.txt,0,
GS,2004-02-11,8-K,1,0,0,0,1,0,0,0,sec-edgar-filings/GS/8-K/0000914121-04-000172/full-submission.txt,1,
GS,2004-02-12,8-K,0,0,0,0,0,0,0,0,sec-edgar-filings/GS/8-K/0001056404-04-003081/filing-details.txt,0,
MS,2004-02-12,8-K,0,0,0,0,0,0,0,0,sec-edgar-filings/MS/8-K/0000899243-02-003227/filing-details.txt,0,
CVS,2004-02-12,8-K,0,0,0,0,0,0,0,0,sec-edgar-filings/CVS/8-K/0001193125-04-020582/full-submission.txt,0,
MS,2004-02-12,8-K,0,0,0,0,0,0,0,0,sec-edgar-filings/MS/8-K/0000066895-04-000004/full-submission.txt,0,
T,2004-02-12,8-K,0,0,0,0,0,0,0,0,sec-edgar-filings/T/8-K/0000950137-04-000857/full-submission.txt,0,
GS,2004-02-12,8-K,0,0,0,0,0,0,0,0,sec-edgar-filings/GS/8-K/0000914121-04-000186/full-submission.txt,0,
CAT,2004-02-12,8-K,0,0,0,0,0,0,0,0,sec-edgar-filings/CAT/8-K/0000018230-04-000130/full-submission.txt,0,
T,2004-02-13,8-K,0,0,0,0,0,0,0,0,sec-edgar-filings/T/8-K/0000353184-04-000007/full-submission.txt,0,
T,2004-02-13,8-K,0,0,0,0,0,0,0,0,sec-edgar-filings/T/8-K/0000092230-04-000010/full-submission.txt,0,
GS,2004-02-13,8-K,0,0,0,0,0,0,0,0,sec-edgar-filings/GS/8-K/0001162318-04-000082/full-submission.txt,0,
GS,2004-02-13,8-K,0,0,0,0,0,0,0,0,sec-edgar-filings/GS/8-K/0001162318-04-000080/full-submission.txt,0,
GS,2004-02-13,8-K,0,0,0,0,0,0,0,0,sec-edgar-filings/GS/8-K/0000914121-04-000198/full-submission.txt,0,
GS,2004-02-13,8-K,0,0,0,0,0,0,0,0,sec-edgar-filings/GS/8-K/0001051170-03-000669/filing-details.txt,0,
DOW,2004-02-13,8-K,0,0,0,0,0,0,0,0,sec-edgar-filings/DOW/8-K/0000029915-04-000010/full-submission.txt,0,
BK,2004-02-17,8-K,0,0,0,0,0,0,0,0,sec-edgar-filings/BK/8-K/0001020242-01-500158/filing-details.txt,0,
BK,2004-02-17,8-K,0,0,0,0,0,0,0,0,sec-edgar-filings/BK/8-K/0001128250-04-000003/full-submission.txt,0,
BK,2004-02-17,8-K,0,0,0,0,0,0,0,0,sec-edgar-filings/BK/8-K/0000936988-04-000004/full-submission.txt,0,
BK,2004-02-17,8-K,0,0,0,0,0,0,0,0,sec-edgar-filings/BK/8-K/0000950123-03-014169/filing-details.txt,0,
BAC,2004-02-17,8-K,0,0,0,0,0,0,0,0,sec-edgar-filings/BAC/8-K/0000895527-04-000021/full-submission.txt,0,
BAC,2004-02-17,8-K,0,0,0,0,0,0,0,0,sec-edgar-filings/BAC/8-K/0000950149-00-001964/filing-details.txt,0,
T,2004-02-17,8-K,0,0,0,0,0,0,0,0,sec-edgar-filings/T/8-K/0000950123-04-001943/full-submission.txt,0,
MS,2004-02-17,8-K,0,0,0,0,0,0,0,0,sec-edgar-filings/MS/8-K/0000066895-04-000009/full-submission.txt,0,
JPM,2004-02-18,10-K,1,0,0,0,0,1,0,0,sec-edgar-filings/JPM/10-K/0000950123-04-002022/full-submission.txt,,1
JPM,2004-02-18,8-K,0,0,0,0,0,0,0,0,sec-edgar-filings/JPM/8-K/0000950123-03-000571/full-submission.txt,0,
CBRE,2004-02-18,8-K,0,0,0,0,0,0,0,0,sec-edgar-filings/CBRE/8-K/0001104659-04-004934/full-submission.txt,0,
JPM,2004-02-18,8-K,0,0,0,0,0,0,0,0,sec-edgar-filings/JPM/8-K/0000950123-02-012244/full-submission.txt,0,
GS,2004-02-18,8-K,0,0,0,0,0,0,0,0,sec-edgar-filings/GS/8-K/0000914121-04-000247/full-submission.txt,0,
STT,2004-02-18,8-K,0,0,0,0,0,0,0,0,sec-edgar-filings/STT/8-K/0000093751-04-000010/full-submission.txt,0,
GS,2004-02-18,8-K,0,0,0,0,0,0,0,0,sec-edgar-filings/GS/8-K/0000914121-04-001395/filing-details.txt,0,
T,2004-02-18,8-K,0,0,0,0,0,0,0,0,sec-edgar-filings/T/8-K/0000092230-04-000022/full-submission.txt,0,
JPM,2004-02-18,8-K,0,0,0,0,0,0,0,0,sec-edgar-filings/JPM/8-K/0000950123-03-002986/full-submission.txt,0,
JPM,2004-02-18,8-K,0,0,0,0,0,0,0,0,sec-edgar-filings/JPM/8-K/0000019617-03-000003/full-submission.txt,0,
T,2004-02-18,8-K,0,0,0,0,0,0,0,0,sec-edgar-filings/T/8-K/0000025793-04-000001/full-submission.txt,0,
T,2004-02-18,8-K,0,0,0,0,0,0,0,0,sec-edgar-filings/T/8-K/0000950152-04-001253/full-submission.txt,0,
BAC,2004-02-19,8-K,0,0,0,0,0,0,0,0,sec-edgar-filings/BAC/8-K/0001193125-04-026575/full-submission.txt,0,
MS,2004-02-19,8-K,0,0,0,0,0,0,0,0,sec-edgar-filings/MS/8-K/0001136999-04-000110/full-submission.txt,0,
CBRE,2004-02-19,8-K,0,0,0,0,0,0,0,0,sec-edgar-filings/CBRE/8-K/0001193125-04-026099/full-submission.txt,0,
T,2004-02-19,8-K,0,0,0,0,0,0,0,0,sec-edgar-filings/T/8-K/0000005907-04-000164/filing-details.txt,0,
T,2004-02-19,8-K,0,0,0,0,0,0,0,0,sec-edgar-filings/T/8-K/0000950134-04-002299/full-submission.txt,0,
MS,2004-02-19,8-K,0,0,0,0,0,0,0,0,sec-edgar-filings/MS/8-K/0000903423-04-000204/full-submission.txt,0,
T,2004-02-19,8-K,0,0,0,0,0,0,0,0,sec-edgar-filings/T/8-K/0000891020-04-000245/full-submission.txt,0,
GS,2004-02-19,8-K,0,0,0,0,0,0,0,0,sec-edgar-filings/GS/8-K/0001162318-04-000095/full-submission.txt,0,
MS,2004-02-19,8-K,0,0,0,0,0,0,0,0,sec-edgar-filings/MS/8-K/0001136999-04-000107/full-submission.txt,0,
MS,2004-02-19,8-K,0,0,0,0,0,0,0,0,sec-edgar-filings/MS/8-K/0001136999-04-000106/full-submission.txt,0,
DOW,2004-02-20,10-K,0,0,0,0,0,0,0,0,sec-edgar-filings/DOW/10-K/0000029924-02-000009/filing-details.txt,,0
DOW,2004-02-20,10-K,0,0,0,0,0,0,0,0,sec-edgar-filings/DOW/10-K/0001047469-04-005078/full-submission.txt,,0
JPM,2004-02-20,10-K,1,0,0,0,0,1,0,0,sec-edgar-filings/JPM/10-K/0000950123-03-002985/full-submission.txt,,1
JPM,2004-02-20,8-K,0,0,0,0,0,0,0,0,sec-edgar-filings/JPM/8-K/0000950123-03-004301/full-submission.txt,0,
JPM,2004-02-20,8-K,0,0,0,0,0,0,0,0,sec-edgar-filings/JPM/8-K/0000950123-03-004457/full-submission.txt,0,
MAR,2004-02-20,8-K,0,0,0,0,0,0,0,0,sec-edgar-filings/MAR/8-K/0001193125-04-027354/full-submission.txt,0,
MAR,2004-02-23,10-K,0,0,0,0,0,0,0,0,sec-edgar-filings/MAR/10-K/0001193125-04-027964/full-submission.txt,,0
MAR,2004-02-23,10-K,0,0,0,0,0,0,0,0,sec-edgar-filings/MAR/10-K/0001165527-08-000491/filing-details.txt,,0
GS,2004-02-23,8-K,0,0,0,0,0,0,0,0,sec-edgar-filings/GS/8-K/0000914121-04-000275/full-submission.txt,0,
GS,2004-02-23,8-K,0,0,0,0,0,0,0,0,sec-edgar-filings/GS/8-K/0001102414-06-000139/filing-details.txt,0,
GS,2004-02-24,10-K,0,0,0,0,0,0,0,0,sec-edgar-filings/GS/10-K/0000950123-04-002239/full-submission.txt,,0
GS,2004-02-24,8-K,0,0,0,0,0,0,0,0,sec-edgar-filings/GS/8-K/0000902561-04-000082/full-submission.txt,0,
GS,2004-02-24,8-K,0,0,0,0,0,0,0,0,sec-edgar-filings/GS/8-K/0000914121-05-001669/filing-details.txt,0,
STT,2004-02-24,10-K,0,0,0,0,0,0,0,0,sec-edgar-filings/STT/10-K/0001145443-04-000171/full-submission.txt,,0
BK,2004-02-24,8-K,0,0,0,0,0,0,0,0,sec-edgar-filings/BK/8-K/0001193125-04-028734/full-submission.txt,0,
CBRE,2004-02-24,8-K,0,0,0,0,0,0,0,0,sec-edgar-filings/CBRE/8-K/0001104659-04-005586/full-submission.txt,0,
BK,2004-02-26,8-K,0,0,0,0,0,0,0,0,sec-edgar-filings/BK/8-K/0001056404-04-000707/full-submission.txt,0,
BK,2004-02-26,8-K,0,0,0,0,0,0,0,0,sec-edgar-filings/BK/8-K/0001056404-03-002354/filing-details.txt,0,
T,2004-02-26,10-K,0,0,0,0,0,0,0,0,sec-edgar-filings/T/10-K/0000950152-04-001428/full-submission.txt,,0
BK,2004-02-26,8-K,0,0,0,0,0,0,0,0,sec-edgar-filings/BK/8-K/0000905148-04-000963/full-submission.txt,0,
MS,2004-02-26,8-K,0,0,0,0,0,0,0,0,sec-edgar-filings/MS/8-K/0001193125-04-030070/full-submission.txt,0,
MS,2004-02-27,10-K,0,0,0,0,0,0,0,0,sec-edgar-filings/MS/10-K/0001282695-07-000197/filing-details.txt,,0
MS,2004-02-27,10-K,0,0,0,0,0,0,0,0,sec-edgar-filings/MS/10-K/0000903423-04-000264/full-submission.txt,,0
MS,2004-02-27,10-K,0,0,0,0,0,0,0,0,sec-edgar-filings/MS/10-K/0000903423-04-000272/full-submission.txt,,0
MS,2004-02-27,10-K,0,0,0,0,0,0,0,0,sec-edgar-filings/MS/10-K/0000903423-04-000263/full-submission.txt,,0
GS,2004-02-27,8-K,0,0,0,0,0,0,0,0,sec-edgar-filings/GS/8-K/0000914121-05-001447/filing-details.txt,0,
GS,2004-02-27,8-K,0,0,0,0,0,0,0,0,sec-edgar-filings/GS/8-K/0000914121-05-001809/filing-details.txt,0,
MS,2004-02-27,10-K,0,0,0,0,0,0,0,0,sec-edgar-filings/MS/10-K/0001282695-05-000244/filing-details.txt,,0
GS,2004-02-27,8-K,0,0,0,0,0,0,0,0,sec-edgar-filings/GS/8-K/0000902561-04-000088/full-submission.txt,0,
MS,2004-02-27,10-K,0,0,0,0,0,0,0,0,sec-edgar-filings/MS/10-K/0000903423-04-000269/full-submission.txt,,0
MS,2004-02-27,10-K,0,0,0,0,0,0,0,0,sec-edgar-filings/MS/10-K/0000903423-04-000280/full-submission.txt,,0
MS,2004-02-27,10-K,0,0,0,0,0,0,0,0,sec-edgar-filings/MS/10-K/0000903423-04-000270/full-submission.txt,,0
MS,2004-02-27,10-K,0,0,0,0,0,0,0,0,sec-edgar-filings/MS/10-K/0001282695-05-000240/filing-details.txt,,0
MS,2004-02-27,10-K,0,0,0,0,0,0,0,0,sec-edgar-filings/MS/10-K/0001282695-07-000195/filing-details.txt,,0
MS,2004-02-27,10-K,0,0,0,0,0,0,0,0,sec-edgar-filings/MS/10-K/0000903423-04-000266/full-submission.txt,,0
MS,2004-02-27,10-K,0,0,0,0,0,0,0,0,sec-edgar-filings/MS/10-K/0000903423-04-000265/full-submission.txt,,0
MS,2004-02-27,10-K,0,0,0,0,0,0,0,0,sec-edgar-filings/MS/10-K/0000930413-04-001521/filing-details.txt,,0
MS,2004-02-27,10-K,0,0,0,0,0,0,0,0,sec-edgar-filings/MS/10-K/0001282695-07-000175/filing-details.txt,,0
MS,2004-02-27,10-K,0,0,0,0,0,0,0,0,sec-edgar-filings/MS/10-K/0000903423-04-000267/full-submission.txt,,0
MS,2004-02-27,10-K,0,0,0,0,0,0,0,0,sec-edgar-filings/MS/10-K/0000903423-04-000261/full-submission.txt,,0
MS,2004-02-27,10-K,0,0,0,0,0,0,0,0,sec-edgar-filings/MS/10-K/0001282695-07-000173/filing-details.txt,,0
MS,2004-02-27,10-K,0,0,0,0,0,0,0,0,sec-edgar-filings/MS/10-K/0001282695-07-000159/filing-details.txt,,0
MS,2004-02-27,10-K,0,0,0,0,0,0,0,0,sec-edgar-filings/MS/10-K/0001282695-07-000181/filing-details.txt,,0
MS,2004-02-27,10-K,0,0,0,0,0,0,0,0,sec-edgar-filings/MS/10-K/0000903423-04-000275/full-submission.txt,,0
MS,2004-02-27,10-K,0,0,0,0,0,0,0,0,sec-edgar-filings/MS/10-K/0000903423-04-000274/full-submission.txt,,0
MS,2004-02-27,10-K,0,0,0,0,0,0,0,0,sec-edgar-filings/MS/10-K/0000903423-04-000260/full-submission.txt,,0
MS,2004-02-27,10-K,0,0,0,0,0,0,0,0,sec-edgar-filings/MS/10-K/0000903423-04-000281/full-submission.txt,,0
MS,2004-02-27,10-K,0,0,0,0,0,0,0,0,sec-edgar-filings/MS/10-K/0000903423-04-000253/full-submission.txt,,0
MS,2004-02-27,10-K,0,0,0,0,0,0,0,0,sec-edgar-filings/MS/10-K/0000903423-04-000268/full-submission.txt,,0
MS,2004-02-27,10-K,0,0,0,0,0,0,0,0,sec-edgar-filings/MS/10-K/0000903423-04-000273/full-submission.txt,,0
DOW,2004-02-27,10-K,0,0,0,0,0,0,0,0,sec-edgar-filings/DOW/10-K/0000903423-04-000277/full-submission.txt,,0
MS,2004-02-27,10-K,0,0,0,0,0,0,0,0,sec-edgar-filings/MS/10-K/0000903423-04-000274/filing-details.txt,,0
MS,2004-02-27,10-K,0,0,0,0,0,0,0,0,sec-edgar-filings/MS/10-K/0000903423-04-000277/full-submission.txt,,0
MS,2004-02-27,10-K,0,0,0,0,0,0,0,0,sec-edgar-filings/MS/10-K/0001282695-07-000191/filing-details.txt,,0
GS,2004-02-27,8-K,0,0,0,0,0,0,0,0,sec-edgar-filings/GS/8-K/0000882377-03-000257/filing-details.txt,0,
GS,2004-02-27,8-K,0,0,0,0,0,0,0,0,sec-edgar-filings/GS/8-K/0001051170-04-000503/filing-details.txt,0,
MS,2004-02-27,10-K,0,0,0,0,0,0,0,0,sec-edgar-filings/MS/10-K/0000903423-04-000279/full-submission.txt,,0
MS,2004-02-27,10-K,0,0,0,0,0,0,0,0,sec-edgar-filings/MS/10-K/0000903423-04-000271/full-submission.txt,,0
MS,2004-02-27,10-K,0,0,0,0,0,0,0,0,sec-edgar-filings/MS/10-K/0000903423-04-000276/full-submission.txt,,0
GS,2004-02-27,8-K,0,0,0,0,0,0,0,0,sec-edgar-filings/GS/8-K/0001162318-04-000111/full-submission.txt,0,
GS,2004-02-27,8-K,0,0,0,0,0,0,0,0,sec-edgar-filings/GS/8-K/0000914121-04-002032/filing-details.txt,0,
GS,2004-02-27,8-K,0,0,0,0,0,0,0,0,sec-edgar-filings/GS/8-K/0001162318-04-000112/full-submission.txt,0,
MS,2004-02-27,10-K,0,0,0,0,0,0,0,0,sec-edgar-filings/MS/10-K/0001282695-05-000270/filing-details.txt,,0
GS,2004-02-27,8-K,0,0,0,0,0,0,0,0,sec-edgar-filings/GS/8-K/0001051170-04-000167/full-submission.txt,0,
GS,2004-02-27,8-K,0,0,0,0,0,0,0,0,sec-edgar-filings/GS/8-K/0000914121-04-000301/full-submission.txt,0,
MS,2004-02-27,10-K,0,0,0,0,0,0,0,0,sec-edgar-filings/MS/10-K/0000950134-03-004841/filing-details.txt,,0
MS,2004-02-27,10-K,0,0,0,0,0,0,0,0,sec-edgar-filings/MS/10-K/0000903423-04-000278/full-submission.txt,,0
JPM,2004-03-01,8-K,0,0,0,0,0,0,0,0,sec-edgar-filings/JPM/8-K/0000950123-04-002599/full-submission.txt,0,
BK,2004-03-01,8-K,0,0,0,0,0,0,0,0,sec-edgar-filings/BK/8-K/0001128250-03-000044/filing-details.txt,0,
T,2004-03-01,10-K,0,0,0,0,0,0,0,0,sec-edgar-filings/T/10-K/0000950133-04-000683/full-submission.txt,,0
BAC,2004-03-01,10-K,1,0,0,0,1,0,0,0,sec-edgar-filings/BAC/10-K/0001193125-04-032312/full-submission.txt,,1
BAC,2004-03-02,8-K,0,0,0,0,0,0,0,0,sec-edgar-filings/BAC/8-K/0001193125-04-033124/full-submission.txt,0,
BAC,2004-03-02,8-K,0,0,0,0,0,0,0,0,sec-edgar-filings/BAC/8-K/0001056404-02-000309/filing-details.txt,0,
CAT,2004-03-02,8-K,0,0,0,0,0,0,0,0,sec-edgar-filings/CAT/8-K/0000018230-04-000155/full-submission.txt,0,
GS,2004-03-02,8-K,0,0,0,0,0,0,0,0,sec-edgar-filings/GS/8-K/0001162318-04-000128/full-submission.txt,0,
GS,2004-03-02,8-K,0,0,0,0,0,0,0,0,sec-edgar-filings/GS/8-K/0001269127-09-000062/filing-details.txt,0,
CAT,2004-03-02,8-K,0,0,0,0,0,0,0,0,sec-edgar-filings/CAT/8-K/0000018230-04-000152/full-submission.txt,0,
BK,2004-03-02,8-K,0,0,0,0,0,0,0,0,sec-edgar-filings/BK/8-K/0001193125-04-033034/full-submission.txt,0,
WFC,2004-03-03,8-K,0,0,0,0,0,0,0,0,sec-edgar-filings/WFC/8-K/0001193125-04-033860/full-submission.txt,0,
GS,2004-03-04,8-K,0,0,0,0,0,0,0,0,sec-edgar-filings/GS/8-K/0001162318-04-000131/full-submission.txt,0,
JPM,2004-03-04,8-K,0,0,0,0,0,0,0,0,sec-edgar-filings/JPM/8-K/0000019617-04-000192/full-submission.txt,0,
GS,2004-03-04,8-K,0,0,0,0,0,0,0,0,sec-edgar-filings/GS/8-K/0000914121-04-000355/full-submission.txt,0,
GS,2004-03-04,8-K,0,0,0,0,0,0,0,0,sec-edgar-filings/GS/8-K/0001162318-04-000133/full-submission.txt,0,
T,2004-03-05,10-K,0,0,0,0,0,0,0,0,sec-edgar-filings/T/10-K/0000950124-04-000701/full-submission.txt,,0
GS,2004-03-05,8-K,0,0,0,0,0,0,0,0,sec-edgar-filings/GS/8-K/0000914121-04-000358/full-submission.txt,0,
GD,2004-03-05,10-K,0,0,0,0,0,0,0,0,sec-edgar-filings/GD/10-K/0000950133-04-000738/full-submission.txt,,0
CAT,2004-03-05,8-K,0,0,0,0,0,0,0,0,sec-edgar-filings/CAT/8-K/0001125282-04-000879/full-submission.txt,0,
GS,2004-03-05,8-K,0,0,0,0,0,0,0,0,sec-edgar-filings/GS/8-K/0001059016-01-500069/filing-details.txt,0,
BK,2004-03-05,8-K,0,0,0,0,0,0,0,0,sec-edgar-filings/BK/8-K/0001019965-01-500133/filing-details.txt,0,
GS,2004-03-05,8-K,0,0,0,0,0,0,0,0,sec-edgar-filings/GS/8-K/0000914121-04-000356/full-submission.txt,0,
GS,2004-03-05,8-K,0,0,0,0,0,0,0,0,sec-edgar-filings/GS/8-K/0001162318-04-000136/full-submission.txt,0,
DOW,2004-03-05,10-K,0,0,0,0,0,0,0,0,sec-edgar-filings/DOW/10-K/0001193125-04-035222/full-submission.txt,,0
GS,2004-03-05,8-K,0,0,0,0,0,0,0,0,sec-edgar-filings/GS/8-K/0000914121-04-000360/full-submission.txt,0,
BK,2004-03-05,8-K,0,0,0,0,0,0,0,0,sec-edgar-filings/BK/8-K/0001019965-04-000096/full-submission.txt,0,
MS,2004-03-08,8-K,0,0,0,0,0,0,0,0,sec-edgar-filings/MS/8-K/0000903423-04-000326/full-submission.txt,0,
GS,2004-03-08,8-K,0,0,0,0,0,0,0,0,sec-edgar-filings/GS/8-K/0000914121-04-000372/full-submission.txt,0,
